ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
023084.OF,汇安核心资产E,混合型,混合型-偏股,0.66,0.25,7.57,10.99,9.5,0.51,455,1447.0,72.28823303947874,1280.0,75.52621507845389,70.5,preferred,False,True,False,False,True,False,7.8088897909249,False
023097.OF,安信比较优势C,灵活配置型,混合型-平衡,2.52,2.54,15.01,12.4,11.01,1.05,455,68.0,85.83509513742071,43.0,91.12050739957716,85.2,watch,False,True,False,False,True,False,1.5103531013840936,True
023101.OF,国寿安保智慧生活C,股票型,主动股票型,4.1,3.39,23.22,19.81,20.55,1.07,454,70.0,88.06228373702423,16.0,97.40484429065744,78.0,preferred,False,True,False,False,True,False,13.358945953130542,False
021372.OF,天弘价值驱动A,混合型,混合型-偏股,-0.99,5.75,7.33,10.6,9.63,0.5,454,216.0,95.87964737447298,1322.0,74.72254114045158,70.0,preferred,False,True,False,False,True,False,12.966058557388305,False
022148.OF,诺安价值增长C,混合型,混合型-偏股,6.89,6.51,26.98,16.33,10.54,1.53,455,176.0,96.64622460712916,43.0,99.19632606199772,94.8,watch,False,True,False,False,True,False,1.1075597574660425,True
022149.OF,诺安价值增长D,混合型,混合型-偏股,6.92,6.56,27.09,16.33,10.54,1.54,455,172.0,96.72288233039478,40.0,99.25373134328358,94.9,preferred,False,True,False,False,True,False,36.583349662520234,True
022755.OF,易方达科鑫量化选股C,股票型,主动股票型,2.04,4.92,20.25,15.68,13.65,1.16,455,36.0,93.9446366782007,26.0,95.67474048442908,85.6,preferred,False,True,False,False,True,False,34.60787567499099,True
022754.OF,易方达科鑫量化选股A,股票型,主动股票型,2.07,4.97,20.34,15.69,13.62,1.17,455,35.0,94.11764705882352,25.0,95.8477508650519,85.8,preferred,False,True,False,False,True,False,22.083224890496222,True
022415.OF,前海开源国企精选C,混合型,混合型-偏股,-0.15,2.57,8.44,11.96,7.14,0.54,455,552.0,89.44039862016098,1137.0,78.26253348641409,73.4,normal,False,True,False,False,True,False,86.49770127777575,False
022414.OF,前海开源国企精选A,混合型,混合型-偏股,-0.12,2.63,8.52,11.97,7.13,0.55,455,542.0,89.63204292832503,1118.0,78.62610026789132,73.8,watch,False,True,False,False,True,False,3.078324724461382,False
021364.OF,渤海汇金新动能C,混合型,混合型-偏股,-0.09,0.65,13.89,17.4,17.01,0.68,455,1163.0,77.73093139133768,426.0,91.86758515116723,71.2,preferred,False,True,False,False,True,False,14.163833006237402,False
021990.OF,中加专精特新量化选股A,混合型,混合型-偏股,-0.3,0.73,10.83,15.51,12.77,0.57,455,1127.0,78.42085090072824,778.0,85.13203214695753,71.3,watch,False,True,False,False,True,False,2.29908918937197,False
021991.OF,中加专精特新量化选股C,混合型,混合型-偏股,-0.33,0.68,10.74,15.52,12.79,0.56,455,1151.0,77.96090456113454,787.0,84.95981630309988,71.1,watch,False,True,False,False,True,False,227.62576244472518,False
022001.OF,浙商汇金红利机遇C,混合型,混合型-偏股,2.07,3.25,9.92,7.78,5.39,1.02,455,451.0,91.37600613261786,895.0,82.89322617680827,85.7,normal,False,True,False,False,True,False,64.14379642731016,True
022000.OF,浙商汇金红利机遇A,混合型,混合型-偏股,2.08,3.29,10.01,7.79,5.35,1.03,455,446.0,91.47182828669987,883.0,83.12284730195178,86.0,preferred,False,True,False,False,True,False,23.967313008542998,True
022270.OF,中信保诚周期优选C,混合型,混合型-偏股,4.58,5.48,25.34,18.48,11.47,1.26,455,231.0,95.59218091222692,63.0,98.81362418675852,91.3,preferred,False,True,False,False,True,False,30.28687068079279,True
022269.OF,中信保诚周期优选A,混合型,混合型-偏股,4.62,5.55,25.48,18.49,11.45,1.27,455,227.0,95.66883863549252,60.0,98.8710294680444,91.4,watch,False,True,False,False,True,False,4.929524304107005,True
021644.OF,国联安积极配置3个月持有C,混合型,混合型-偏股,-0.77,-2.11,8.75,9.58,7.98,0.7,444,3158.0,39.49789191261019,1081.0,79.33409873708382,76.2,watch,False,True,False,False,True,False,1.8503952698601591,False
021643.OF,国联安积极配置3个月持有A,混合型,混合型-偏股,-0.74,-2.07,8.83,9.59,7.93,0.71,444,3139.0,39.86201609812189,1067.0,79.60199004975125,76.5,watch,False,True,False,False,True,False,3.715250986246879,False
021919.OF,国泰海通红利量化选股A,混合型,混合型-偏股,1.12,3.8,7.09,8.94,7.66,0.57,455,365.0,93.02414718282868,1374.0,73.72751626482969,71.6,preferred,False,True,False,False,True,False,13.824613734436523,False
021920.OF,国泰海通红利量化选股C,混合型,混合型-偏股,1.09,3.75,6.99,8.94,7.67,0.56,455,368.0,92.96665389037946,1392.0,73.38308457711442,71.2,watch,False,True,False,False,True,False,2.457561028000172,False
022276.OF,汇添富弘悦回报A,混合型,混合型-偏股,1.58,3.33,7.63,7.54,6.48,0.75,455,441.0,91.56765044078192,1270.0,75.71756601607348,76.0,preferred,False,True,False,False,True,False,20.667650199696183,False
021884.OF,太平量化选股A,混合型,混合型-偏股,-1.03,0.23,13.58,11.86,10.55,0.98,455,1467.0,71.90494442315062,459.0,91.23612705702256,84.3,preferred,False,True,False,False,True,False,14.157852302043707,True
021885.OF,太平量化选股C,混合型,混合型-偏股,-1.06,0.17,13.46,11.86,10.57,0.97,455,1528.0,70.73591414334994,469.0,91.04477611940298,84.0,preferred,False,True,False,False,True,False,7.276961150272809,True
022277.OF,汇添富弘悦回报C,混合型,混合型-偏股,1.55,3.28,7.55,7.53,6.5,0.74,455,448.0,91.43349942506708,1283.0,75.468809797168,75.7,preferred,False,True,False,False,True,False,14.108211498351011,False
022167.OF,富国资源精选C,混合型,混合型-偏股,3.79,7.51,23.56,17.62,12.47,1.22,455,139.0,97.35530854733614,88.0,98.33524684270954,89.5,normal,False,True,False,False,True,False,54.45041588140507,True
021199.OF,汇添富优选价值C,混合型,混合型-偏股,1.82,3.82,11.84,12.13,12.17,0.81,455,363.0,93.06247604446148,648.0,87.61959433601226,77.6,preferred,False,True,False,False,True,False,17.668525781675296,False
019629.OF,中金成长领航C,混合型,混合型-偏股,1.29,1.26,8.32,11.16,10.4,0.57,455,904.0,82.6945189727865,1165.0,77.72675086107922,71.8,preferred,False,True,False,False,True,False,12.84010873103279,False
019628.OF,中金成长领航A,混合型,混合型-偏股,1.32,1.34,8.44,11.16,10.39,0.58,455,873.0,83.28861632809506,1136.0,78.28166858017605,72.1,watch,False,True,False,False,True,False,172.88516741046195,False
022243.OF,中邮军民融合C,灵活配置型,混合型-平衡,4.58,0.02,18.98,20.47,13.93,0.83,455,185.0,61.09936575052855,19.0,96.19450317124736,79.7,preferred,False,True,False,False,True,False,5.5893720477067825,False
021813.OF,东兴宸泰量化选股C,混合型,混合型-偏股,0.1,-1.97,10.64,14.44,14.3,0.6,455,3101.0,40.59026446914527,797.0,84.7684653654803,70.2,preferred,False,True,False,False,True,False,18.120724416610656,False
021812.OF,东兴宸泰量化选股A,混合型,混合型-偏股,0.14,-1.9,10.77,14.45,14.27,0.61,455,3056.0,41.45266385588348,784.0,85.01722158438577,70.5,preferred,False,True,False,False,True,False,33.12322685376473,False
021692.OF,招商资管智达量化选股A,混合型,混合型-偏股,1.75,0.13,10.57,11.83,10.22,0.72,455,1573.0,69.87351475661173,807.0,84.5771144278607,77.1,watch,False,True,False,False,True,False,2.8531703444178955,False
021693.OF,招商资管智达量化选股C,混合型,混合型-偏股,1.73,0.09,10.49,11.83,10.24,0.72,455,1603.0,69.2985818321196,815.0,84.42403367776502,77.0,preferred,False,True,False,False,True,False,23.807300921088974,False
021860.OF,浙商汇金红利精选C,混合型,混合型-偏股,2.5,4.46,11.13,7.31,4.46,1.25,455,307.0,94.13568417018014,738.0,85.8974358974359,89.0,watch,False,True,False,False,True,False,4.035748104203892,True
021875.OF,路博迈资源精选A,股票型,主动股票型,3.66,6.16,24.11,21.95,15.97,1.01,455,17.0,97.2318339100346,13.0,97.92387543252596,81.9,preferred,False,True,False,False,True,False,14.927915578492142,True
021666.OF,中银周期优选C,混合型,混合型-偏股,0.42,3.46,25.69,22.16,19.66,1.07,455,416.0,92.04676121119203,59.0,98.89016456180634,78.7,preferred,False,True,False,False,True,False,5.039788257965385,False
021711.OF,南方周期优选A,混合型,混合型-偏股,0.68,0.92,11.39,17.93,13.5,0.52,455,1041.0,80.06899195093906,708.0,86.4714887102947,70.0,preferred,False,True,False,False,True,False,25.304082468027925,False
021665.OF,中银周期优选A,混合型,混合型-偏股,0.46,3.53,25.83,22.16,19.64,1.08,455,407.0,92.21924108853968,58.0,98.90929965556832,78.9,watch,False,True,False,False,True,False,3.284533663152647,False
021859.OF,浙商汇金红利精选A,混合型,混合型-偏股,2.53,4.51,11.23,7.32,4.41,1.26,455,302.0,94.23150632426216,724.0,86.16532721010333,89.2,preferred,False,True,False,False,True,False,8.333719376992727,True
021662.OF,国富亚洲机会C,股票型,主动股票型,0.41,4.17,19.68,18.68,22.96,0.95,444,53.0,91.00346020761243,31.0,94.80968858131487,72.8,preferred,False,True,False,False,True,False,10.145560253469514,False
020884.OF,鹏华成长先锋A,混合型,混合型-偏股,-2.22,-3.03,11.21,14.82,11.0,0.62,455,3565.0,31.69796857033345,727.0,86.10792192881746,74.7,preferred,False,True,False,False,True,False,5.8625540738181385,False
020885.OF,鹏华成长先锋C,混合型,混合型-偏股,-2.25,-3.1,11.08,14.82,11.02,0.61,455,3597.0,31.084706784208503,747.0,85.72522005357827,74.3,preferred,False,True,False,False,True,False,9.734092716851938,False
021973.OF,天弘优势企业A,混合型,混合型-偏股,3.99,2.0,16.17,14.56,12.12,0.97,454,674.0,87.1023380605596,267.0,94.9100650593188,83.7,preferred,False,True,False,False,True,False,7.646039625316501,True
021974.OF,天弘优势企业C,混合型,混合型-偏股,3.95,1.92,16.03,14.55,12.14,0.96,454,697.0,86.66155615178229,279.0,94.68044393417529,83.4,preferred,False,True,False,False,True,False,14.946833432261242,True
021663.OF,汇百川远航A,混合型,混合型-偏股,3.64,2.1,16.19,14.11,18.88,1.01,455,643.0,87.69643541586815,266.0,94.92920015308076,77.0,preferred,False,True,False,False,True,False,12.227105189603009,False
021664.OF,汇百川远航C,混合型,混合型-偏股,3.61,2.05,16.08,14.11,18.9,1.0,455,660.0,87.37064009198927,274.0,94.77611940298507,76.8,preferred,False,True,False,False,True,False,20.580124988681902,False
021145.OF,银华甄选价值成长A,混合型,混合型-偏股,7.3,15.91,27.91,18.46,13.1,1.4,455,26.0,99.52088922958988,32.0,99.40681209337926,91.6,preferred,False,True,False,False,True,False,37.38179770199072,True
021146.OF,银华甄选价值成长C,混合型,混合型-偏股,7.28,15.85,27.81,18.45,13.13,1.4,455,27.0,99.50172479877348,34.0,99.36854190585534,91.6,preferred,False,True,False,False,True,False,9.30248452521239,True
021187.OF,摩根红利优选A,股票型,主动股票型,2.53,5.52,8.85,9.24,7.28,0.74,455,28.0,95.32871972318338,173.0,70.24221453287197,76.0,preferred,False,True,False,False,True,False,7.156788154602193,False
021188.OF,摩根红利优选C,股票型,主动股票型,2.49,5.44,8.72,9.23,7.29,0.73,455,30.0,94.98269896193771,179.0,69.20415224913495,75.6,watch,False,True,False,False,True,False,4.213260203634775,False
021842.OF,国富全球科技互联人民币C,混合型,混合型-偏股,-0.49,1.45,14.25,18.88,15.02,0.65,444,829.0,84.13185128401686,406.0,92.25028702640644,72.8,normal,False,True,False,False,True,False,95.01646346056636,False
021843.OF,国富全球科技互联美元现汇C,混合型,混合型-偏股,0.18,2.95,16.78,18.89,15.3,0.78,444,483.0,90.76274434649292,245.0,95.3310371220819,76.4,watch,False,True,False,False,True,False,2.3483633259681502,False
021902.OF,广发主题领先C,灵活配置型,混合型-平衡,1.51,4.06,9.19,10.41,6.31,0.69,455,48.0,90.06342494714588,110.0,76.95560253699789,77.6,watch,False,True,False,False,True,False,1.7572082402829465,False
021642.OF,富国资源精选A,混合型,混合型-偏股,3.82,7.56,23.66,17.62,12.44,1.23,455,137.0,97.39363740896896,86.0,98.37351703023344,89.7,preferred,False,True,False,False,True,False,12.659462748382165,True
015520.OF,安信远见稳进一年持有C,混合型,混合型-偏股,0.46,-0.38,12.26,12.0,11.5,0.86,454,2085.0,60.0613261786125,588.0,88.76769996172982,79.7,preferred,False,True,False,False,True,False,14.351326791927336,False
015519.OF,安信远见稳进一年持有A,混合型,混合型-偏股,0.47,-0.34,12.35,12.0,11.46,0.86,454,2053.0,60.67458796473745,579.0,88.93991580558745,79.8,preferred,False,True,False,False,True,False,7.858644518289008,False
021637.OF,长城周期优选C,混合型,混合型-偏股,2.99,7.92,32.57,22.56,12.46,1.35,455,124.0,97.64277500958222,19.0,99.65556831228471,90.3,normal,False,True,False,False,True,False,59.96931233025867,True
021636.OF,长城周期优选A,混合型,混合型-偏股,3.09,8.06,32.81,22.58,12.42,1.36,455,122.0,97.68110387121504,18.0,99.67470340604667,90.4,preferred,False,True,False,False,True,False,21.053468617826724,True
021316.OF,民生加银智选成长A,股票型,主动股票型,0.71,-1.5,11.31,12.14,11.15,0.77,455,238.0,58.99653979238755,113.0,80.62283737024222,76.7,preferred,False,True,False,False,True,False,13.045141294914677,False
021317.OF,民生加银智选成长C,股票型,主动股票型,0.68,-1.54,11.22,12.14,11.16,0.76,455,240.0,58.65051903114187,115.0,80.27681660899654,76.4,preferred,False,True,False,False,True,False,16.815662346540048,False
018221.OF,广发品质优选C,混合型,混合型-偏股,1.6,4.87,28.83,21.05,14.16,1.27,455,274.0,94.76811038712152,29.0,99.46421737466513,89.0,preferred,False,True,False,False,True,False,23.241867708280935,True
018220.OF,广发品质优选A,混合型,混合型-偏股,1.57,4.87,28.88,21.05,14.14,1.28,455,275.0,94.74894595630508,28.0,99.4833524684271,89.1,preferred,False,True,False,False,True,False,44.12421853191516,True
021694.OF,银华抗通胀主题C,主题型,混合型-偏股,4.58,6.04,13.08,13.55,10.74,0.82,437,195.0,96.28210042161749,506.0,90.3367776502105,80.5,watch,False,True,False,False,True,False,1.1507018870362289,True
020799.OF,天弘红利智选A,混合型,混合型-偏股,1.96,5.2,8.07,8.96,6.28,0.68,454,248.0,95.26638558834804,1204.0,76.9804822043628,76.1,watch,False,True,False,False,True,False,143.6598792224643,False
020800.OF,天弘红利智选C,混合型,混合型-偏股,1.92,5.12,7.94,8.95,6.33,0.66,454,252.0,95.1897278650824,1222.0,76.63605051664753,75.4,watch,False,True,False,False,True,False,3.2418688242678937,False
501049.OF,东方红睿玺三年持有A,混合型,混合型-偏股,2.13,4.39,11.55,9.07,6.63,1.05,628,313.0,94.02069758528172,689.0,86.83505549177191,86.8,normal,False,True,False,False,True,False,87.35078492000001,True
010506.OF,东方红睿玺三年持有C,混合型,混合型-偏股,2.1,4.33,11.44,10.63,6.64,0.89,455,319.0,93.90571100038328,701.0,86.6054343666284,84.4,preferred,False,True,False,False,True,False,12.497465854098273,True
020416.OF,农银先进制造A,混合型,混合型-偏股,2.31,4.49,12.3,19.67,14.15,0.52,455,305.0,94.17401303181296,584.0,88.84424033677764,70.0,preferred,False,True,False,False,True,False,17.647596793825226,False
021405.OF,长江汇智量化选股C,混合型,混合型-偏股,-0.61,-2.67,9.55,12.73,10.48,0.59,455,3400.0,34.860099655040244,953.0,81.78339073861463,73.3,watch,False,True,False,False,True,False,1.472681205909901,False
021404.OF,长江汇智量化选股A,混合型,混合型-偏股,-0.6,-2.62,9.64,12.73,10.47,0.6,455,3371.0,35.41586814871598,943.0,81.97474167623422,73.5,watch,False,True,False,False,True,False,2.8034256518046945,False
019611.OF,财通数字经济智选C,混合型,混合型-偏股,1.88,0.45,14.36,14.81,19.72,0.83,455,1284.0,75.4120352625527,402.0,92.32682740145428,71.8,preferred,False,True,False,False,True,False,12.39912410813056,False
020138.OF,永赢启鑫A,混合型,混合型-偏股,-3.69,-5.24,12.87,16.19,11.43,0.67,455,4208.0,19.375239555385203,529.0,89.89667049368542,76.4,normal,True,True,False,False,True,False,96.77189599324038,False
020139.OF,永赢启鑫C,混合型,混合型-偏股,-3.72,-5.3,12.75,16.18,11.46,0.66,455,4227.0,19.01111536987351,544.0,89.60964408725603,76.1,preferred,True,True,False,False,True,False,15.952597536146804,False
020979.OF,西部利得价值回报A,混合型,混合型-偏股,0.69,1.9,6.39,8.32,6.74,0.53,455,703.0,86.54656956688387,1514.0,71.04860313815537,70.2,watch,False,True,False,False,True,False,1.9526988132500056,False
019610.OF,财通数字经济智选A,混合型,混合型-偏股,1.91,0.51,14.48,14.81,19.7,0.84,455,1233.0,76.38942123418934,393.0,92.49904324531192,72.1,preferred,False,True,False,False,True,False,6.282514038220808,False
021478.OF,东方周期优选C,灵活配置型,混合型-平衡,5.11,5.55,13.4,10.35,7.76,1.1,455,30.0,93.86892177589851,54.0,88.79492600422833,88.0,preferred,False,True,False,False,True,False,41.632246822024506,True
021512.OF,景顺长城支柱产业C,混合型,混合型-偏股,0.76,4.79,14.8,16.78,11.7,0.76,455,286.0,94.53813721732465,368.0,92.97742058936088,79.2,preferred,False,True,False,False,True,False,6.287585541893032,False
021526.OF,南华丰汇C,混合型,混合型-偏股,-0.25,-2.49,9.69,12.1,9.14,0.64,455,3324.0,36.31659639708701,933.0,82.16609261385382,75.4,preferred,False,True,False,False,True,False,9.932164726805633,False
021334.OF,信澳国企智选C,混合型,混合型-偏股,0.85,1.22,8.33,10.1,9.56,0.63,455,921.0,82.36872364890763,1164.0,77.74588595484117,73.6,preferred,False,True,False,False,True,False,13.545958857575643,False
019961.OF,富国远见价值C,混合型,混合型-偏股,0.56,3.63,9.22,11.13,10.83,0.65,455,389.0,92.56420084323496,1000.0,80.88404133180252,73.8,normal,False,True,False,False,True,False,71.73911223462763,False
019960.OF,富国远见价值A,混合型,混合型-偏股,0.6,3.71,9.35,11.12,10.8,0.66,455,374.0,92.85166730548102,981.0,81.24760811327975,74.1,preferred,False,True,False,False,True,False,9.656281622014049,False
021333.OF,信澳国企智选A,混合型,混合型-偏股,0.88,1.29,8.46,10.1,9.53,0.64,455,890.0,82.96282100421617,1132.0,78.35820895522389,74.0,preferred,False,True,False,False,True,False,5.1542066952459855,False
017292.OF,申万菱信红利量化选股A,股票型,主动股票型,0.51,0.5,8.12,7.55,4.43,0.81,455,149.0,74.39446366782008,201.0,65.39792387543253,78.9,normal,False,True,False,False,True,False,74.89893652996693,False
017293.OF,申万菱信红利量化选股C,股票型,主动股票型,0.22,0.2,7.77,7.51,4.43,0.77,455,161.0,72.31833910034602,208.0,64.18685121107266,77.6,preferred,False,True,False,False,True,False,25.97083094398752,False
021181.OF,中欧价值精选A,混合型,混合型-偏股,-0.04,-0.61,9.82,11.37,9.63,0.69,455,2301.0,55.92180912226908,911.0,82.58706467661692,76.3,watch,False,True,False,False,True,False,1.459177267280794,False
020804.OF,东方红量化选股C,混合型,混合型-偏股,0.47,-0.18,9.45,11.95,12.32,0.62,455,1905.0,63.51092372556535,970.0,81.4580941446613,71.7,preferred,False,True,False,False,True,False,17.953790400612192,False
020803.OF,东方红量化选股A,混合型,混合型-偏股,0.49,-0.12,9.55,11.95,12.29,0.63,455,1839.0,64.77577615944806,951.0,81.82166092613853,72.0,preferred,False,True,False,False,True,False,10.204990817338885,False
021182.OF,中欧价值精选C,混合型,混合型-偏股,-0.06,-0.66,9.73,11.37,9.64,0.68,455,2341.0,55.15523188961288,927.0,82.28090317642557,76.0,watch,False,True,False,False,True,False,1.7974272183020625,False
021495.OF,华夏养老2060五年持有Y,混合型,混合型-偏股,0.82,0.88,9.29,12.88,9.48,0.57,440,1059.0,79.72403219624378,992.0,81.0371220818982,73.5,watch,False,True,False,False,True,False,2.9924719864338796,False
018706.OF,兴银先进制造智选A,混合型,混合型-偏股,1.21,2.22,11.9,13.9,12.52,0.71,455,614.0,88.2522039095439,639.0,87.79181017986988,75.2,preferred,False,True,False,False,True,False,21.38156510948274,False
018707.OF,兴银先进制造智选C,混合型,混合型-偏股,1.18,2.17,11.81,13.9,12.54,0.71,455,628.0,87.98390187811422,652.0,87.54305396096441,75.1,watch,False,True,False,False,True,False,3.676412722102129,False
019430.OF,国联安价值甄选,混合型,混合型-偏股,2.03,1.39,12.18,12.24,11.6,0.83,455,852.0,83.69106937523955,598.0,88.57634902411023,78.9,preferred,False,True,False,False,True,False,17.499114502346877,False
020443.OF,易米远见价值一年定开C,混合型,混合型-偏股,20.64,29.75,30.43,33.15,11.08,0.86,139,4.0,99.94250670755078,25.0,99.54075774971297,80.7,preferred,False,True,False,False,True,False,13.202271005559444,True
020442.OF,易米远见价值一年定开A,混合型,混合型-偏股,20.74,29.91,30.76,33.15,11.04,0.87,139,3.0,99.9616711383672,23.0,99.5790279372369,80.9,preferred,False,True,False,False,True,False,6.456819035684437,True
020236.OF,施罗德中国动力A,股票型,主动股票型,0.07,0.85,15.09,16.65,15.22,0.79,454,137.0,76.47058823529412,64.0,89.10034602076125,75.2,preferred,False,True,False,False,True,False,17.32706133892304,False
020237.OF,施罗德中国动力C,股票型,主动股票型,0.04,0.81,14.97,16.65,15.24,0.78,454,138.0,76.29757785467129,65.0,88.92733564013841,74.9,preferred,False,True,False,False,True,False,11.672436657950675,False
020775.OF,国寿安保产业升级A,股票型,主动股票型,5.67,9.36,31.75,20.95,20.95,1.42,455,6.0,99.1349480968858,1.0,100.0,83.1,watch,False,True,False,False,True,False,4.669115213809756,True
020774.OF,国寿安保产业升级C,股票型,主动股票型,5.64,9.3,31.61,20.94,20.97,1.41,455,7.0,98.96193771626297,2.0,99.82698961937716,82.9,preferred,False,True,False,False,True,False,14.114524579354107,True
021218.OF,中邮核心优势C,灵活配置型,混合型-平衡,2.14,0.21,14.88,17.31,13.04,0.74,455,161.0,66.17336152219873,45.0,90.69767441860466,76.8,preferred,False,True,False,False,True,False,8.583368858619373,False
019190.OF,华商品质价值C,混合型,混合型-偏股,0.21,8.13,13.55,16.78,15.19,0.69,454,118.0,97.75776159448064,464.0,91.14045158821278,73.0,watch,False,True,False,False,True,False,562.1277186246189,False
019189.OF,华商品质价值A,混合型,混合型-偏股,0.26,8.22,13.71,16.79,15.17,0.7,454,112.0,97.87274817937907,444.0,91.52315346345196,73.4,preferred,False,True,False,False,True,False,17.435415130744023,False
021123.OF,华夏养老2060五年持有A,混合型,混合型-偏股,0.78,0.82,9.18,12.88,9.5,0.56,440,1090.0,79.12993484093522,1007.0,80.75009567546881,73.1,normal,False,True,False,False,True,False,56.66856422143603,False
021062.OF,宏利市值优选C,混合型,混合型-偏股,1.08,2.37,7.61,11.32,9.28,0.5,455,593.0,88.65465695668838,1273.0,75.66016073478761,70.4,preferred,False,True,False,False,True,False,39.76058101821711,False
020658.OF,信澳红利智选C,混合型,混合型-偏股,0.44,2.96,6.44,7.89,6.06,0.56,455,481.0,90.80107320812571,1504.0,71.23995407577497,71.1,preferred,False,True,False,False,True,False,18.010511864274076,False
020657.OF,信澳红利智选A,混合型,混合型-偏股,0.48,3.03,6.57,7.9,6.06,0.58,455,474.0,90.93522422384056,1466.0,71.96708763872944,71.8,preferred,False,True,False,False,True,False,15.382971669450177,False
019337.OF,万家国企动力C,混合型,混合型-偏股,3.56,7.85,24.15,20.89,13.21,1.06,455,127.0,97.585281717133,83.0,98.43092231151932,86.7,preferred,False,True,False,False,True,False,18.286820555332085,True
019336.OF,万家国企动力A,混合型,混合型-偏股,3.61,7.92,24.25,20.9,13.19,1.06,455,125.0,97.6236105787658,82.0,98.45005740528129,86.7,preferred,False,True,False,False,True,False,8.54646979175669,True
018901.OF,招商回报优选A,混合型,混合型-偏股,-2.12,-3.78,13.09,16.15,15.89,0.69,455,3819.0,26.830203142966656,504.0,90.3750478377344,72.1,normal,False,True,False,False,True,False,59.211574781106656,False
018902.OF,招商回报优选C,混合型,混合型-偏股,-2.17,-3.85,12.94,16.15,16.0,0.68,455,3847.0,26.29359908010732,517.0,90.12629161882892,71.7,watch,False,True,False,False,True,False,3.6406015233539395,False
020969.OF,中信保诚全球商品主题C,混合型,混合型-偏股,-0.1,1.62,9.59,15.9,11.47,0.48,444,770.0,85.26255270218475,948.0,81.87906620742442,70.0,preferred,False,True,False,False,True,False,23.478386671412764,False
020653.OF,恒生前海兴泰A,混合型,混合型-偏股,2.46,4.61,6.02,8.1,5.35,0.5,455,294.0,94.3848217707934,1591.0,69.5752009184845,70.1,preferred,False,True,False,False,True,False,7.84448475447618,False
020722.OF,国寿安保数字经济A,股票型,主动股票型,7.0,23.42,28.46,23.77,22.32,1.11,455,1.0,100.0,3.0,99.65397923875432,76.3,preferred,False,True,False,False,True,False,7.613250538994523,False
020723.OF,国寿安保数字经济C,股票型,主动股票型,6.97,23.36,28.35,23.76,22.34,1.11,455,2.0,99.82698961937716,4.0,99.48096885813148,76.2,watch,False,True,False,False,True,False,4.02734672646749,False
018822.OF,银华新材料C,混合型,混合型-偏股,-0.85,-2.87,10.31,15.75,11.36,0.53,455,3494.0,33.0586431582982,835.0,84.04133180252583,71.7,preferred,False,True,False,False,True,False,24.63165887744283,False
018821.OF,银华新材料A,混合型,混合型-偏股,-0.83,-2.83,10.4,15.76,11.34,0.53,455,3476.0,33.40360291299348,825.0,84.23268274014542,71.8,preferred,False,True,False,False,True,False,6.890306798049163,False
019690.OF,华商产业机遇A,混合型,混合型-偏股,-0.31,3.69,12.9,16.59,15.31,0.66,454,380.0,92.7366807205826,521.0,90.04975124378109,71.9,preferred,False,True,False,False,True,False,14.177489998481164,False
019691.OF,华商产业机遇C,混合型,混合型-偏股,0.02,4.01,13.19,16.61,15.34,0.67,454,346.0,93.38827136834036,492.0,90.60466896287792,72.3,watch,False,True,False,False,True,False,3.6678380836719464,False
020469.OF,长城半导体产业A,混合型,混合型-偏股,1.54,-0.29,21.78,23.39,16.18,0.85,455,2022.0,61.26868532004599,107.0,97.9716800612323,77.1,preferred,False,True,False,False,True,False,46.13813402548232,False
020470.OF,长城半导体产业C,混合型,混合型-偏股,1.51,-0.35,21.62,23.38,16.24,0.84,455,2065.0,60.44461479494059,112.0,97.8760045924225,76.8,preferred,False,True,False,False,True,False,27.305508037164497,False
020151.OF,中信保诚景气优选A,混合型,混合型-偏股,0.48,3.07,14.63,11.3,7.97,1.12,455,470.0,91.01188194710616,387.0,92.61385380788366,89.3,preferred,False,True,False,False,True,False,10.389955315093458,True
020152.OF,中信保诚景气优选C,混合型,混合型-偏股,0.44,3.0,14.49,11.3,8.02,1.11,455,475.0,90.91605979302416,392.0,92.51817833907388,89.0,watch,False,True,False,False,True,False,3.7831796541855733,True
020795.OF,易方达养老目标日期2055五年持有Y,混合型,混合型-偏股,1.85,2.42,10.09,14.08,11.67,0.57,440,582.0,88.86546569566885,872.0,83.33333333333334,72.0,preferred,False,True,False,False,True,False,45.99334918698577,False
020305.OF,信澳星煜智选A,混合型,混合型-偏股,0.51,-0.5,11.23,14.63,15.29,0.63,455,2196.0,57.93407435799156,725.0,86.14619211634137,70.2,preferred,False,True,False,False,True,False,6.408377872248719,False
020726.OF,建信灵活配置C,灵活配置型,混合型-平衡,-0.3,1.86,13.3,14.84,13.95,0.76,455,90.0,81.18393234672304,57.0,88.16067653276956,75.2,preferred,False,True,False,False,True,False,18.14466170809625,False
019773.OF,东方红智享三年持有A,混合型,混合型-偏股,6.99,7.33,10.78,20.07,11.37,0.44,107,141.0,97.31697968570332,783.0,85.03635667814773,70.2,preferred,False,True,False,False,True,False,15.31143011364915,False
018705.OF,财通鼎欣量化选股18个月定开,混合型,混合型-偏股,-0.13,0.36,9.48,8.24,4.98,0.91,368,1359.0,73.97470295132234,969.0,81.47722923842326,84.1,preferred,False,True,False,False,True,False,7.224054463396967,True
